Region,Distrito,Comuna,LocalNro. Mesa,Tipo Mesa,Electores,Nro. En Voto,Candidato,Votos TER
13,10,LA GRANJA,COLEGIO MUNICIPAL PROCERES DE CHILE,89,V,89V,326,88,SEBASTIAN TORREALBA ALVARADO,3
13,10,LA GRANJA,COLEGIO MUNICIPAL PROCERES DE CHILE,89,V,89V,326,92,LUCIANO CRUZ-COKE CARVALLO,10
13,10,LA GRANJA,COLEGIO MUNICIPAL PROCERES DE CHILE,90,M,90M,327,57,GIORGIO JACKSON DRAGO,14
13,10,LA GRANJA,COLEGIO MUNICIPAL PROCERES DE CHILE,90,M,90M,327,58,NATALIA CASTILLO MUÑOZ,0
13,10,LA GRANJA,COLEGIO MUNICIPAL PROCERES DE CHILE,90,M,90M,327,59,GONZALO WINTER ETCHEBERRY,0
13,10,LA GRANJA,COLEGIO MUNICIPAL PROCERES DE CHILE,90,M,90M,327,88,SEBASTIAN TORREALBA ALVARADO,1
13,10,LA GRANJA,COLEGIO MUNICIPAL PROCERES DE CHILE,90,M,90M,327,92,LUCIANO CRUZ-COKE CARVALLO,9
13,10,LA GRANJA,COLEGIO MUNICIPAL PROCERES DE CHILE,90,V,90V,333,57,GIORGIO JACKSON DRAGO,20
13,10,LA GRANJA,COLEGIO MUNICIPAL PROCERES DE CHILE,90,V,90V,333,58,NATALIA CASTILLO MUÑOZ,3
13,10,LA GRANJA,COLEGIO MUNICIPAL PROCERES DE CHILE,90,V,90V,333,59,GONZALO WINTER ETCHEBERRY,1
13,10,LA GRANJA,COLEGIO MUNICIPAL PROCERES DE CHILE,90,V,90V,333,88,SEBASTIAN TORREALBA ALVARADO,3
13,10,LA GRANJA,COLEGIO MUNICIPAL PROCERES DE CHILE,90,V,90V,333,92,LUCIANO CRUZ-COKE CARVALLO,11
13,10,LA GRANJA,COLEGIO MUNICIPAL PROCERES DE CHILE,91,M,91M,323,57,GIORGIO JACKSON DRAGO,13
13,10,LA GRANJA,COLEGIO MUNICIPAL PROCERES DE CHILE,91,M,91M,323,58,NATALIA CASTILLO MUÑOZ,6
13,10,LA GRANJA,COLEGIO MUNICIPAL PROCERES DE CHILE,91,M,91M,323,59,GONZALO WINTER ETCHEBERRY,1
13,10,LA GRANJA,COLEGIO MUNICIPAL PROCERES DE CHILE,91,M,91M,323,88,SEBASTIAN TORREALBA ALVARADO,7
13,10,LA GRANJA,COLEGIO MUNICIPAL PROCERES DE CHILE,91,M,91M,323,92,LUCIANO CRUZ-COKE CARVALLO,7
13,10,LA GRANJA,COLEGIO MUNICIPAL PROCERES DE CHILE,91,V,91V,326,57,GIORGIO JACKSON DRAGO,19
13,10,LA GRANJA,COLEGIO MUNICIPAL PROCERES DE CHILE,91,V,91V,326,58,NATALIA CASTILLO MUÑOZ,4
13,10,LA GRANJA,COLEGIO MUNICIPAL PROCERES DE CHILE,91,V,91V,326,59,GONZALO WINTER ETCHEBERRY,0
13,10,LA GRANJA,COLEGIO MUNICIPAL PROCERES DE CHILE,91,V,91V,326,88,SEBASTIAN TORREALBA ALVARADO,0
13,10,LA GRANJA,COLEGIO MUNICIPAL PROCERES DE CHILE,91,V,91V,326,92,LUCIANO CRUZ-COKE CARVALLO,4
13,10,LA GRANJA,COLEGIO MUNICIPAL PROCERES DE CHILE,92,M,92M,330,57,GIORGIO JACKSON DRAGO,20
13,10,LA GRANJA,COLEGIO MUNICIPAL PROCERES DE CHILE,92,M,92M,330,58,NATALIA CASTILLO MUÑOZ,0
13,10,LA GRANJA,COLEGIO MUNICIPAL PROCERES DE CHILE,92,M,92M,330,59,GONZALO WINTER ETCHEBERRY,0
13,10,LA GRANJA,COLEGIO MUNICIPAL PROCERES DE CHILE,92,M,92M,330,88,SEBASTIAN TORREALBA ALVARADO,2
